Model,Dataset,Latent Dim,Learning Rate,Epoch,Validation Loss,Train Loss
MaskedAutoencoderModel,AutoVI,256,0.05,40,"[0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836, 0.32944023774729836]","[0.31875646155741477, 0.3312283472882377, 0.3312448610862096, 0.33121881551212734, 0.331193294790056, 0.3312048696809345, 0.3312002188629574, 0.3312226865026686, 0.33119549685054356, 0.33125818106863236, 0.33111943470107186, 0.3312327199512058, 0.3312413725588057, 0.3312371356619729, 0.3311949256393645, 0.3311915381087197, 0.3312148104111354, 0.33123918374379474, 0.3312003281381395, 0.3312295294470257, 0.33130159146255916, 0.3312745690345764, 0.33117545478873783, 0.3312146051062478, 0.33121684524748063, 0.3311888409985436, 0.3312711517016093, 0.3312034159898758, 0.33124081459310317, 0.331273443169064, 0.33126573595735764, 0.3313363442818324, 0.3312487386994892, 0.3312501543098026, 0.33119147188133663, 0.3311598168479072, 0.33118371334340835, 0.33126147588094074, 0.3312274333503511, 0.3312062985367245]"
MaskedAutoencoderModel,AutoVI,512,0.05,40,"[0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385, 0.33747319049305385]","[0.32488875049683785, 0.33790816201104057, 0.3379426548878352, 0.33792242573367226, 0.33799302412403953, 0.33795086873902214, 0.33791878322760266, 0.3379596339331733, 0.337930162747701, 0.33795520497692955, 0.33796178301175434, 0.3379281262556712, 0.33792699376742047, 0.33790772325462765, 0.3379129452837838, 0.33796236084567177, 0.3379684587319692, 0.33792543080117965, 0.3379868235852983, 0.337938764029079, 0.33797638449403977, 0.3379295352432463, 0.3379795816209581, 0.3379071338309182, 0.33797075351079303, 0.3379573706123564, 0.3379653212096956, 0.33797934651374817, 0.33793019586139256, 0.3379429115189446, 0.33795928789509666, 0.337941942943467, 0.33792299694485134, 0.3379165877898534, 0.337914420498742, 0.33794907563262516, 0.3379615114794837, 0.33799176083670723, 0.33793496257729, 0.3379516336652968]"
MaskedAutoencoderModel,AutoVI,64,0.01,40,"[0.0994598555068175, 0.07805533169044389, 0.05381313794189029, 0.04688494900862376, 0.03462269571092394, 0.03266404972722133, 0.030035126850836806, 0.025757676921784878, 0.022813856912155945, 0.02139283437281847, 0.027344919534193143, 0.02287694697992669, 0.020345258836944897, 0.018563049845397472, 0.019054932416313224, 0.018270601518452168, 0.015731751039210293, 0.014716955315735605, 0.01419942220672965, 0.016638127414302692, 0.013508601217634149, 0.01485800789669156, 0.013343701501273446, 0.012217576046370797, 0.012611659812844463, 0.013744004691640535, 0.012454501249723963, 0.011675232141796086, 0.011228071422212653, 0.014295502462320857, 0.011622624368303351, 0.011278368066996336, 0.010820865320662657, 0.010677641154163413, 0.010754071848673953, 0.0103207149853309, 0.010139862696329752, 0.010000807026194202, 0.0099229554956158, 0.010161837925099663]","[0.12796966110666594, 0.08956216399868329, 0.06532146967947483, 0.05113737595578035, 0.04201981321805053, 0.03481402061879635, 0.03374279849231243, 0.02881226336790456, 0.024644343078964286, 0.02234589887989892, 0.03318038024008274, 0.02515020387040244, 0.02183845504704449, 0.019533766123155754, 0.020038754679262638, 0.01881841818491618, 0.016922706220712926, 0.015260218953092894, 0.015000204296989573, 0.013944622336162461, 0.01438834761372871, 0.013325848616659641, 0.013563849911507633, 0.01248581578127212, 0.0123789022780127, 0.01295026039911641, 0.013244670764025714, 0.011747270305123594, 0.011187523396478759, 0.013577596750110388, 0.012401420053922467, 0.011217406536969874, 0.010696500177598663, 0.01042905729264021, 0.010205552551067539, 0.010174496202833123, 0.010285899094823334, 0.009992642276402976, 0.009874101676460769, 0.009529311468617784]"
MaskedAutoencoderModel,AutoVI,128,0.01,40,"[0.10005511922968759, 0.06481287773284647, 0.032964717079367906, 0.024149152553743787, 0.020505637344386842, 0.019276452250778675, 0.017552748115526304, 0.01695606340136793, 0.015462658109350337, 0.01473683077428076, 0.016829816314081352, 0.014072490442130301, 0.013440742830021514, 0.01316322386264801, 0.012629658811622195, 0.012796413256890245, 0.012826368419660462, 0.012586033282180628, 0.011689945175829861, 0.011447988812708192, 0.011310905062903961, 0.011020509526133537, 0.010804550411800543, 0.010488801635801792, 0.010477711446583271, 0.010489527239567704, 0.01105606100625462, 0.010305954195145104, 0.01007450780727797, 0.010186438241766559, 0.01005555751423041, 0.01014378946274519, 0.009707013817711009, 0.009545236877683137, 0.01051038203554021, 0.009556483632574478, 0.009500960250281625, 0.009187910343623824, 0.010170198407851987, 0.009254388511180878]","[0.12056431712375747, 0.09295911962787311, 0.045161988172266215, 0.02845701730499665, 0.023357995578812227, 0.020927278014520805, 0.01896754103816218, 0.018907936289906502, 0.016788154530028503, 0.015865230984571908, 0.01722835356162654, 0.015291213213155666, 0.014230023448665937, 0.013673334434214566, 0.013351310768889057, 0.012984538140396277, 0.012593651656061411, 0.01294764576272832, 0.012027153486592902, 0.011871449701074097, 0.011473364248457883, 0.011356872661660114, 0.011071963390956322, 0.010823117931269936, 0.01105141101611985, 0.01057000763507353, 0.010267589344746537, 0.010392876600639688, 0.010206762649532821, 0.010206945861379305, 0.009984760596934292, 0.009716557752754953, 0.009537208514908949, 0.009551049365351597, 0.009257289632740948, 0.01002355282091432, 0.00963620205099384, 0.009041706720987955, 0.009189076462967528, 0.009239346616797976]"
MaskedAutoencoderModel,AutoVI,256,0.01,40,"[0.08387346027625932, 0.05147919596897231, 0.02715601140840186, 0.022504367865622044, 0.019502189320822556, 0.017101349412567086, 0.015884576675792534, 0.014037728464851776, 0.012661961321201589, 0.023410502614246473, 0.014048587013449933, 0.012161028623167012, 0.01146886083814833, 0.011033268541925483, 0.01059468990812699, 0.010255915785415305, 0.009979181302090486, 0.010172275878075097, 0.009380382796128591, 0.009621134959161282, 0.009110040497034788, 0.009018827850619951, 0.010368927071491877, 0.008784311978767315, 0.008736992875734964, 0.00829781824722886, 0.008368924234269394, 0.008115565740606852, 0.008416718467035227, 0.00807357087938322, 0.00818751765311592, 0.007846283855744533, 0.00845453298340241, 0.007534348716338475, 0.0075929228785551256, 0.007284100814205077, 0.007598447820378674, 0.007111527672451403, 0.007096517339555753, 0.009141893953912787]","[0.12555464026000765, 0.06761500901646084, 0.035831158670286335, 0.025517852873437934, 0.021291065650681656, 0.018784329605599243, 0.01691482195423709, 0.014955686405301094, 0.014339733868837357, 0.018698658069802657, 0.016904284660187032, 0.013353557325899601, 0.012251740787178278, 0.011597149074077606, 0.01109897360826532, 0.01073146497623788, 0.010297267076869806, 0.010116176627990272, 0.009703434124175046, 0.009557331705258952, 0.009726855282982191, 0.009089523667676581, 0.009710273291501734, 0.00921821997811397, 0.0088043294640051, 0.008513271549923552, 0.0084343491277347, 0.008283895828450719, 0.008061052274165882, 0.007902292094917761, 0.008353749031407965, 0.008119246198071374, 0.0077318681093553705, 0.007554601981408066, 0.00750829450165232, 0.0073223274666816, 0.007696460104650921, 0.007050456272231208, 0.007054059973193539, 0.0073322623243762385]"
MaskedAutoencoderModel,AutoVI,512,0.01,40,"[0.07796284266644055, 0.03428070888751083, 0.023740714829829004, 0.020231907876829307, 0.01752702809042401, 0.016374727866301935, 0.014496258563465543, 0.013200796467976438, 0.015437021748059325, 0.01228763194133838, 0.010874894344144397, 0.010296441976808839, 0.009927937036587132, 0.010013302063776387, 0.009451173349387117, 0.01228997033710281, 0.00959383411746886, 0.008763367931048075, 0.008754608687013388, 0.008337631330101026, 0.008397011138084862, 0.0079560537253403, 0.007997106113988493, 0.007963244596289264, 0.0076572308834228255, 0.007456705258745287, 0.007393727674045497, 0.008017538865614269, 0.007004135443518559, 0.007214051386755373, 0.006919480135871304, 0.00698574738473528, 0.007101831802477439, 0.007671473185635275, 0.006751001657297214, 0.00651301430641777, 0.006599873149146636, 0.006615620184068878, 0.00631787992703418, 0.00630677988131841]","[0.11952196599708663, 0.05669918635653125, 0.02896506753232744, 0.022618222671250503, 0.019804275801612273, 0.018031750081313982, 0.016073671428279743, 0.014573486728800667, 0.014737307870139679, 0.013331169986890422, 0.01168453103552262, 0.011244146412031518, 0.01060205108175675, 0.010210790826628605, 0.0100699406531122, 0.009491990837785933, 0.010068712600817284, 0.009127480443567038, 0.009178285693956746, 0.008753112310336696, 0.008292596166332563, 0.008355912157437868, 0.008198969066143036, 0.00800899956892762, 0.008047714777704742, 0.007535507902503014, 0.007419150607246492, 0.007853855637626516, 0.007229665915171306, 0.006866276626371675, 0.007194013981562521, 0.006739052866275112, 0.006883047236543562, 0.006819122445045246, 0.007312278573711713, 0.006765358667406771, 0.006466579390689731, 0.006359766133957439, 0.006178165320307016, 0.006061678027941121]"
MaskedAutoencoderModel,Bottle,64,0.0001,40,"[0.12854783236980438, 0.11400804668664932, 0.04078618250787258, 0.01779307797551155, 0.01145352004095912, 0.009530893992632627, 0.006604786496609449, 0.005701289279386401, 0.005179508356377482, 0.004985865205526352, 0.0040235575288534164, 0.004481287207454443, 0.004522171104326844, 0.003356226719915867, 0.003250978421419859, 0.003152895369566977, 0.003112887730821967, 0.003003522171638906, 0.0028479626635089517, 0.0029544057324528694, 0.00279552536085248, 0.0031210429733619094, 0.0029214021051302552, 0.0027838777750730515, 0.003295289585366845, 0.0024585427017882466, 0.0038955314084887505, 0.00271734525449574, 0.0035647405311465263, 0.0026227906346321106, 0.002394478302448988, 0.002324676839634776, 0.0023693263065069914, 0.0022936431923881173, 0.0023973523639142513, 0.002298409352079034, 0.002275864826515317, 0.0025867363438010216, 0.0022774493554607034, 0.002311621210537851]","[0.12955987879208156, 0.12638587344970023, 0.07829089436147894, 0.027642006187566688, 0.01370501218895827, 0.009239617868193559, 0.007247763186959284, 0.005684851868344205, 0.004907246679067612, 0.004508659160429878, 0.003960225880811257, 0.0035806604428216815, 0.0038169754635808723, 0.003588530351407826, 0.0030192132939451505, 0.0028253340694521156, 0.002752280261899744, 0.0026931779326072763, 0.0026308390577988966, 0.0025129378606964436, 0.002392195165157318, 0.002342722694655614, 0.0025233527911560877, 0.002293300158011594, 0.002281541154453797, 0.002246686531829515, 0.0021684287348762155, 0.0025061977544932495, 0.0022813305425058517, 0.0025102680582287057, 0.002069162870092051, 0.002035429992247373, 0.002017298048096044, 0.0020240919132317814, 0.001993089548445174, 0.0020027196068050607, 0.0019850901028673562, 0.0019625740574805866, 0.0019810958432831933, 0.001990478136576712]"
MaskedAutoencoderModel,Bottle,128,0.0001,40,"[0.13040390610694885, 0.09271955490112305, 0.03664819896221161, 0.020865997299551964, 0.015815494582057, 0.011705189477652311, 0.010165901854634285, 0.008275165688246489, 0.006519961636513472, 0.005605407292023301, 0.004978222539648414, 0.004649396985769272, 0.003981195855885744, 0.00395797286182642, 0.004994527203962207, 0.0032641116995364428, 0.0029721083119511604, 0.003151716315187514, 0.002725490485318005, 0.0026829768903553486, 0.0030081808799877763, 0.0029589104233309627, 0.003173883422277868, 0.00343371310736984, 0.0023503685370087624, 0.0024523097090423107, 0.0023474014597013593, 0.002342792460694909, 0.002274077385663986, 0.002394495764747262, 0.0021838757675141096, 0.0023925380082800984, 0.002196751767769456, 0.00219967111479491, 0.002141744247637689, 0.002162004355341196, 0.002148262574337423, 0.002207490033470094, 0.0020881640957668424, 0.0022985910763964057]","[0.13188662912164414, 0.12031755330307144, 0.06043968642396586, 0.02768982308251517, 0.017605477079216923, 0.013452619247670685, 0.010450246876903943, 0.008550688391551375, 0.007076945488474199, 0.005699099606967398, 0.004757784440049103, 0.004486940535051482, 0.004013669710340244, 0.0036053598492539357, 0.003397183309841369, 0.0037092302892623203, 0.002943783865443298, 0.0026572238587375197, 0.0025960541263754877, 0.002465178341870861, 0.0023617485920632525, 0.0023946154396981, 0.0024065058595234795, 0.0023502416775694917, 0.002514571034615593, 0.002179693364139114, 0.0021013107200685355, 0.0021159421635924707, 0.0020854202697851826, 0.001999563828576356, 0.0020244369682456765, 0.0019834895002921776, 0.0019932117429561913, 0.0019659826565267785, 0.0018952138821727463, 0.0018983041352060223, 0.0019355725796361054, 0.0018290766165591776, 0.0018666947975621692, 0.0019416080238962813]"
MaskedAutoencoderModel,Bottle,256,0.0001,40,"[0.1278729885816574, 0.06688184291124344, 0.029805544763803482, 0.019416182301938534, 0.014638829044997692, 0.010767665691673756, 0.009840000420808792, 0.007817734498530626, 0.006461395416408777, 0.005500138970091939, 0.004705511964857578, 0.004113088129088283, 0.00370683113578707, 0.003637641784735024, 0.0037430282682180405, 0.0035411257995292544, 0.0029069085139781237, 0.002870069700293243, 0.002880046609789133, 0.0031133671291172504, 0.002543138456530869, 0.0024688082048669457, 0.002478970680385828, 0.0023481508251279593, 0.0023043093970045447, 0.002409739186987281, 0.0021999849705025554, 0.0023833176819607615, 0.0023021221859380603, 0.0025018041487783194, 0.0020947775337845087, 0.0022413473343476653, 0.0022965193493291736, 0.002046501263976097, 0.0021740985102951527, 0.0024032662622630596, 0.002305233385413885, 0.002011760137975216, 0.0019173940527252853, 0.0019261460402049124]","[0.1295680148260934, 0.11305459961295128, 0.04291362754468407, 0.02404364916895117, 0.016140848132116453, 0.011959503604365247, 0.009347584364669663, 0.007862609777865666, 0.006566773933757629, 0.0054406078332769016, 0.0046672145170824865, 0.004122121010108718, 0.003647339031366365, 0.003189984426301505, 0.0036217674746045043, 0.0029782094560297473, 0.0027772082415010247, 0.002581236501490431, 0.002487788758506732, 0.0025004818702914883, 0.0024341574836788432, 0.0022209262741463526, 0.0022783453543005244, 0.002129472858671631, 0.0020817607208820327, 0.002052379256513502, 0.0020855693562355426, 0.001976148150528648, 0.0020321738390651134, 0.002044508158827999, 0.0019811336450012667, 0.0018182878432396268, 0.0018489300522820226, 0.0019008752673731319, 0.0017544005531817675, 0.0018035000705692386, 0.001939576559899641, 0.0018479550407002015, 0.0016937910196637468, 0.0016487629202726697]"
MaskedAutoencoderModel,Bottle,512,0.0001,40,"[0.1266436129808426, 0.053465697914361954, 0.022177036851644516, 0.013191651552915573, 0.009033784735947847, 0.006992393871769309, 0.005724656395614147, 0.00563252717256546, 0.00422732881270349, 0.0038052841555327177, 0.003565819817595184, 0.003334867302328348, 0.0046445445623248816, 0.003524923697113991, 0.002979967975988984, 0.0034974850714206696, 0.002702022553421557, 0.0034425477497279644, 0.0026029229629784822, 0.0032939533703029156, 0.0024424365255981684, 0.002407068735919893, 0.0024935398250818253, 0.0024300662335008383, 0.0023654792457818985, 0.0022899043979123235, 0.0023385467939078808, 0.002647868823260069, 0.0023294545244425535, 0.002268168260343373, 0.0021310646552592516, 0.0021362737752497196, 0.002132121124304831, 0.002094268682412803, 0.002054514945484698, 0.002214580890722573, 0.0019959835917688906, 0.002189470804296434, 0.0020029477309435606, 0.002452193177305162]","[0.13090340154511587, 0.09775249447141375, 0.03624051729483264, 0.016713584573673352, 0.010668502588357245, 0.0076284144805478194, 0.00640330563432404, 0.004968182782509497, 0.004420701248039093, 0.0036441943874316557, 0.0032995695115200113, 0.003102542782601501, 0.0030765918116750462, 0.003060863320050495, 0.0027167717926204205, 0.002517468761652708, 0.0024621602247602175, 0.002323697237963123, 0.002445944085983293, 0.0022483571083284914, 0.002431154816544482, 0.0021721720196572797, 0.002109753633184092, 0.002092531948749508, 0.002046927834661411, 0.0020742050505110194, 0.0019515606025899096, 0.0019406041912069277, 0.0022630383859255482, 0.001982096299928214, 0.001891671447083354, 0.0018916499601410969, 0.0018784214626066387, 0.0018761701066978276, 0.0017858692278553332, 0.0017879799706861377, 0.001773043519019016, 0.0017518539929629437, 0.0018258321714321418, 0.0017585767532831856]"
MaskedAutoencoderModel,Bottle,64,0.001,40,"[0.05987927317619324, 0.023120077326893806, 0.011177307460457087, 0.005731850629672408, 0.004388900473713875, 0.003231863840483129, 0.0028174947947263718, 0.0028483268106356263, 0.00247104256413877, 0.002608767128549516, 0.0022806402994319797, 0.002367204404436052, 0.002162324613891542, 0.002408056752756238, 0.00248621276114136, 0.002299974672496319, 0.0020554999355226755, 0.0019169966108165681, 0.0019577162456698716, 0.001797145465388894, 0.0018841726705431938, 0.0020210346556268632, 0.0018165785004384816, 0.0016760871512815356, 0.0019484787480905652, 0.001600341114681214, 0.0015814838698133826, 0.0016517473850399256, 0.0015079607255756855, 0.0016228662570938468, 0.001452585041988641, 0.0017138173570856452, 0.0014091930934228003, 0.0014366786344908178, 0.0016222141566686332, 0.001487778965383768, 0.001443629851564765, 0.0013391021639108658, 0.001325956778600812, 0.0013074176385998726]","[0.10808404694710459, 0.040230032588754384, 0.01632196975073644, 0.007988127447398645, 0.004208237232108202, 0.0032943476357364227, 0.0026528173059757265, 0.002413585416174361, 0.0023509046960888164, 0.002341638776540224, 0.002192085392640105, 0.0020255736225018544, 0.0020583681263295667, 0.0019143783138133585, 0.0019021898957102426, 0.0020443671715578864, 0.0018668909490640675, 0.0017229790682904422, 0.0016246389797223465, 0.0016572661614710732, 0.00161599280545488, 0.001577867061964103, 0.0016532916841762407, 0.0015067935954513295, 0.001443588806848441, 0.0015066421391176327, 0.0013901606019187187, 0.0013324206561914512, 0.0013583268986881844, 0.0014030507798971875, 0.0013433389831334352, 0.0012636151763477496, 0.0014111935951015247, 0.0012291414812872453, 0.0011945886986463197, 0.001266278717334249, 0.0011958838689939252, 0.001157479576899537, 0.0011210251000842877, 0.0010972269727582379]"
MaskedAutoencoderModel,Bottle,128,0.001,40,"[0.04864106886088848, 0.015222012996673584, 0.008997810538858175, 0.005923762917518616, 0.003681909991428256, 0.002949927933514118, 0.002540149143896997, 0.00361025333404541, 0.0024609218817204237, 0.0021783343981951475, 0.002317813690751791, 0.002045305329374969, 0.002064922358840704, 0.0023390476126223803, 0.001904740638565272, 0.0018128270749002695, 0.0022631377214565873, 0.0019138421048410237, 0.0016236308147199452, 0.001539234712254256, 0.0018678331980481744, 0.0016249259933829308, 0.001675830571912229, 0.0016619607922621071, 0.0014423945103771985, 0.0013558652135543525, 0.0013863054336979985, 0.0014002425014041364, 0.0013429627870209515, 0.0014348485274240375, 0.0013350742519833148, 0.0014020568924024701, 0.0014176378608681262, 0.0013027895474806428, 0.0012896045809611678, 0.0012711691088043153, 0.0012511145323514938, 0.0012888576602563262, 0.0012214133748784661, 0.0012473654351197183]","[0.09192776147808347, 0.027181442161755904, 0.01147795787879399, 0.006587570533156395, 0.004238861563083317, 0.0029640912543982267, 0.0025152378782097784, 0.0023286520403676798, 0.0026243410871497224, 0.002137961930462292, 0.002102718813278313, 0.002037451228326453, 0.0018412414023519627, 0.0018414377118460834, 0.0018916386678548796, 0.0016424745138335442, 0.001512081187684089, 0.001714794389304838, 0.0015965761350733893, 0.0014306146518460342, 0.0013904217713778572, 0.0015983879233577422, 0.0013349875890915947, 0.001297311524727515, 0.0012738369155808219, 0.001238104421645403, 0.00117849388958088, 0.001155252248281613, 0.001168112677987665, 0.0012100453771251654, 0.0011384417801829322, 0.0010903570759442768, 0.0011302776318708701, 0.001128179715513917, 0.0011184999228654696, 0.0010798944193603738, 0.0010766724548635206, 0.0010389104053112014, 0.0010625982083313698, 0.001021026392533843]"
MaskedAutoencoderModel,Bottle,256,0.001,40,"[0.0562103446573019, 0.01770999003201723, 0.00938638299703598, 0.00559696857817471, 0.003920784452930093, 0.003045541001483798, 0.002864316920749843, 0.0024631982669234276, 0.002386914216913283, 0.0023038082290440798, 0.0022610888117924333, 0.002175980363972485, 0.00207816855981946, 0.0020510610193014145, 0.0022042134078219533, 0.0021983152255415916, 0.002393246744759381, 0.0018499984289519489, 0.0024381992407143116, 0.0018663735245354474, 0.0018489931244403124, 0.001753446296788752, 0.0016470591071993113, 0.0016837218427099288, 0.0018351926119066775, 0.0021264009410515428, 0.001965095812920481, 0.0016232909983955324, 0.001504083804320544, 0.0015073641552589834, 0.0014346271054819226, 0.0014534405199810863, 0.0015723072574473917, 0.00147193024167791, 0.001481277635321021, 0.0014188239583745599, 0.001374715706333518, 0.0014271136606112123, 0.0014709141105413437, 0.0013483015354722738]","[0.10224672220647335, 0.03589234008852925, 0.013536147174558468, 0.007304685622719782, 0.004432975281296032, 0.003099776920862496, 0.0026142206874543, 0.0023790624192250626, 0.002145302032918802, 0.0020939542363131686, 0.0020240248829525498, 0.001961993261439992, 0.0019071725546382368, 0.001871667178680322, 0.001792136746059571, 0.0017816481662781111, 0.0017701050299885018, 0.0018163403230054037, 0.001662251930351236, 0.0018193531931111856, 0.0016633258700104697, 0.0015750659180672041, 0.001463681334696178, 0.0014249809152845825, 0.0015502743356462037, 0.0015717879453274821, 0.0015750985559342162, 0.0014965356011608882, 0.0013344270160554775, 0.0012920690351165831, 0.0012362321597590511, 0.001213652505871973, 0.001228473473539842, 0.0013179946773951606, 0.0012033812693386739, 0.0012042927223124675, 0.0011844996728801302, 0.0011581154124412154, 0.0011843731294253043, 0.001175697651758258]"
MaskedAutoencoderModel,Bottle,512,0.001,40,"[0.03997955657541752, 0.009928621351718903, 0.004675229080021381, 0.003189929062500596, 0.0027005187002941966, 0.0024369877064600587, 0.002389805391430855, 0.0021964148618280888, 0.002139847376383841, 0.0023441920056939125, 0.0022104931995272636, 0.001918938010931015, 0.0018432866781949997, 0.001795747724827379, 0.0018289125291630626, 0.0018569018575362861, 0.0016202008118852973, 0.0014999626437202096, 0.0018461929284967482, 0.001411404984537512, 0.001505351800005883, 0.0018462591688148677, 0.0012944896006956697, 0.0012655935133807361, 0.0013374999398365617, 0.0014536469243466854, 0.0012870104401372373, 0.001159992127213627, 0.001188379479572177, 0.001149540941696614, 0.0011432530591264367, 0.0011785560054704547, 0.0011800584616139531, 0.0011644571786746383, 0.001110588083975017, 0.0011476501822471619, 0.0011570118949748576, 0.0010774190304800868, 0.0012549322564154863, 0.0011108879116363823]","[0.08761281254036087, 0.020843514374324253, 0.007219082343259028, 0.0035626082182196634, 0.0026580533179055366, 0.002357967779971659, 0.0021226313464077456, 0.0020502281092506435, 0.001921507654645081, 0.0018878820784656064, 0.001844898406748793, 0.0018270174706620829, 0.001642323930614761, 0.0015729814934145128, 0.0015084580934074307, 0.0015016369870863855, 0.0014736943246264542, 0.0013411767098919622, 0.0013355232492488409, 0.0013344106846489012, 0.0012642593189541782, 0.0012678480125032365, 0.0012848600495739707, 0.0011146339321775095, 0.0010613010215040828, 0.0011592377060359077, 0.0011260462841684265, 0.0010320529607789858, 0.0009672594730675753, 0.0009950956196657249, 0.0009700676600914448, 0.0009526896174065769, 0.000955355100034337, 0.0009559746457463396, 0.0009763930866029114, 0.0009383876708203129, 0.0009233812660178435, 0.0009617900068406016, 0.0008960124520984079, 0.000954827169022922]"
MaskedAutoencoderModel,Bottle,64,0.05,40,"[0.34637707471847534, 0.34599992632865906, 0.34588290750980377, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34586988389492035, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945, 0.34587012231349945]","[0.3359394052198955, 0.35065324178763796, 0.350583125438009, 0.35034952632018496, 0.3502296656370163, 0.3503436765500477, 0.35065216038908276, 0.3503553995064327, 0.3503435658557074, 0.3500002899340221, 0.3501508959702083, 0.3502005232231958, 0.3504002328429903, 0.3504293369395392, 0.3499879240989685, 0.35012999176979065, 0.3503954793725695, 0.3504221332924707, 0.350414548601423, 0.3502021623509271, 0.34971136493342264, 0.35032413048403604, 0.3509342053106853, 0.350393540092877, 0.35025934875011444, 0.35055104536669596, 0.3500605438436781, 0.3503772509949548, 0.3498799673148564, 0.3501033442361014, 0.350615565265928, 0.3507824923310961, 0.35052051075867247, 0.35008807480335236, 0.3502538821526936, 0.34982890103544506, 0.35043011605739594, 0.34998077154159546, 0.3506284292255129, 0.3503254715885435]"
MaskedAutoencoderModel,Bottle,128,0.05,40,"[0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516, 0.34055688977241516]","[0.3309121621506555, 0.345899618097714, 0.3454445153474808, 0.34537211060523987, 0.3450063701186861, 0.34585138729640413, 0.34632340499332975, 0.3448877100433622, 0.3459645296846117, 0.3456907059465136, 0.34558007546833586, 0.3452825972012111, 0.34567918522017343, 0.3457556515932083, 0.34565651416778564, 0.3451407892363412, 0.3453226387500763, 0.3455342778137752, 0.34616041822092875, 0.34581071564129423, 0.34537211060523987, 0.344801983663014, 0.3456875724451883, 0.3463234028645924, 0.34565909632614683, 0.3457908992256437, 0.34633825506482807, 0.3457037593637194, 0.34480184742382597, 0.3454272001981735, 0.34596453394208637, 0.34572442301682066, 0.3454423929963793, 0.34557826604161945, 0.3454370583806719, 0.3453776517084667, 0.34518655070236753, 0.3453116693667003, 0.3449210673570633, 0.3457357649292265]"
